pin_id,article_slug,article_title,quality_status,ok,reasons,quality_rule_key,quality_rule_label,quality_score,source_signature,quality_source_key,quality_source_type,quality_source_url,image_file,image_url,width,height
modern-front-yard-ideas-for-flat-roof-homes-b,modern-front-yard-ideas-for-flat-roof-homes,Modern Front Yard Ideas for Flat Roof Homes,approved,yes,,front-yard-exterior,Front yard and exterior visible,98,unsplash:photo-1675779764711-07c67f65eb2e,photo 1675779764711 07c67f65eb2e,unsplash-search,https://images.unsplash.com/photo-1675779764711-07c67f65eb2e,modern-front-yard-ideas-for-flat-roof-homes-pin-b-1yqyg.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-for-flat-roof-homes-pin-b-1yqyg.jpg,1000,1500
modern-front-yard-ideas-for-flat-roof-homes-c,modern-front-yard-ideas-for-flat-roof-homes,Modern Front Yard Ideas for Flat Roof Homes,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1600793472808-7b731092f14f,photo 1600793472808 7b731092f14f,unsplash-expanded-search,https://images.unsplash.com/photo-1600793472808-7b731092f14f,modern-front-yard-ideas-for-flat-roof-homes-pin-c-1z0y2.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-for-flat-roof-homes-pin-c-1z0y2.jpg,1000,1500
modern-front-yard-ideas-for-ranch-homes-a,modern-front-yard-ideas-for-ranch-homes,Modern Front Yard Ideas for Ranch Homes,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1750758460856-2a253eeec3db,photo 1750758460856 2a253eeec3db,unsplash-expanded-search,https://images.unsplash.com/photo-1750758460856-2a253eeec3db,modern-front-yard-ideas-for-ranch-homes-pin-a-1lxw1.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-for-ranch-homes-pin-a-1lxw1.jpg,1000,1500
modern-front-yard-ideas-for-ranch-homes-b,modern-front-yard-ideas-for-ranch-homes,Modern Front Yard Ideas for Ranch Homes,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1626477529213-53502a0d07dd,photo 1626477529213 53502a0d07dd,unsplash-expanded-search,https://images.unsplash.com/photo-1626477529213-53502a0d07dd,modern-front-yard-ideas-for-ranch-homes-pin-b-1m7vn.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-for-ranch-homes-pin-b-1m7vn.jpg,1000,1500
modern-front-yard-ideas-for-ranch-homes-c,modern-front-yard-ideas-for-ranch-homes,Modern Front Yard Ideas for Ranch Homes,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1593644825001-88bff88d8077,photo 1593644825001 88bff88d8077,unsplash-expanded-search,https://images.unsplash.com/photo-1593644825001-88bff88d8077,modern-front-yard-ideas-for-ranch-homes-pin-c-1mhv9.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-for-ranch-homes-pin-c-1mhv9.jpg,1000,1500
modern-front-yard-ideas-with-black-mulch-a,modern-front-yard-ideas-with-black-mulch,Modern Front Yard Ideas With Black Mulch,approved,no,missing_visible_house_exterior,low-maintenance,Low-maintenance front yard materials visible,82,unsplash:photo-1765591938713-f7a071348238,photo 1765591938713 f7a071348238,unsplash-search,https://images.unsplash.com/photo-1765591938713-f7a071348238,modern-front-yard-ideas-with-black-mulch-pin-a-5v4jc.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-black-mulch-pin-a-5v4jc.jpg,1000,1500
modern-front-yard-ideas-with-black-mulch-b,modern-front-yard-ideas-with-black-mulch,Modern Front Yard Ideas With Black Mulch,approved,yes,,low-maintenance,Low-maintenance front yard materials visible,83,unsplash:photo-1765639729367-1e9266f85088,photo 1765639729367 1e9266f85088,unsplash-expanded-search,https://images.unsplash.com/photo-1765639729367-1e9266f85088,modern-front-yard-ideas-with-black-mulch-pin-b-5l4xn.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-black-mulch-pin-b-5l4xn.jpg,1000,1500
modern-front-yard-ideas-with-black-stone-borders-a,modern-front-yard-ideas-with-black-stone-borders,Modern Front Yard Ideas With Black Stone Borders,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1767465837178-6d80878b9d13,photo 1767465837178 6d80878b9d13,unsplash-expanded-search,https://images.unsplash.com/photo-1767465837178-6d80878b9d13,modern-front-yard-ideas-with-black-stone-borders-pin-a-1yleg.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-black-stone-borders-pin-a-1yleg.jpg,1000,1500
modern-front-yard-ideas-with-boxwood-structure-a,modern-front-yard-ideas-with-boxwood-structure,Modern Front Yard Ideas With Boxwood Structure,approved,yes,,boxwood,Boxwood or neat hedges visible,83,unsplash:photo-1750440781473-587356159934,photo 1750440781473 587356159934,unsplash-expanded-search,https://images.unsplash.com/photo-1750440781473-587356159934,modern-front-yard-ideas-with-boxwood-structure-pin-a-1x0xv.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-boxwood-structure-pin-a-1x0xv.jpg,1000,1500
modern-front-yard-ideas-with-cedar-accents-a,modern-front-yard-ideas-with-cedar-accents,Modern Front Yard Ideas With Cedar Accents,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1694679589655-3bf864bfc17f,photo 1694679589655 3bf864bfc17f,unsplash-expanded-search,https://images.unsplash.com/photo-1694679589655-3bf864bfc17f,modern-front-yard-ideas-with-cedar-accents-pin-a-1817t.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-cedar-accents-pin-a-1817t.jpg,1000,1500
modern-front-yard-ideas-with-cedar-accents-b,modern-front-yard-ideas-with-cedar-accents,Modern Front Yard Ideas With Cedar Accents,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1745950145747-f3f742ff7e08,photo 1745950145747 f3f742ff7e08,unsplash-expanded-search,https://images.unsplash.com/photo-1745950145747-f3f742ff7e08,modern-front-yard-ideas-with-cedar-accents-pin-b-18v6m.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-cedar-accents-pin-b-18v6m.jpg,1000,1500
modern-front-yard-ideas-with-cedar-accents-c,modern-front-yard-ideas-with-cedar-accents,Modern Front Yard Ideas With Cedar Accents,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1621427874861-dbae0bdab8b4,photo 1621427874861 dbae0bdab8b4,unsplash-expanded-search,https://images.unsplash.com/photo-1621427874861-dbae0bdab8b4,modern-front-yard-ideas-with-cedar-accents-pin-c-18l70.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-cedar-accents-pin-c-18l70.jpg,1000,1500
modern-front-yard-ideas-with-concrete-planters-a,modern-front-yard-ideas-with-concrete-planters,Modern Front Yard Ideas With Concrete Planters,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1766232590259-643119dfa879,photo 1766232590259 643119dfa879,unsplash-expanded-search,https://images.unsplash.com/photo-1766232590259-643119dfa879,modern-front-yard-ideas-with-concrete-planters-pin-a-1rv9j.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-concrete-planters-pin-a-1rv9j.jpg,1000,1500
modern-front-yard-ideas-with-concrete-planters-b,modern-front-yard-ideas-with-concrete-planters,Modern Front Yard Ideas With Concrete Planters,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1569257084267-b87e2aa88d02,photo 1569257084267 b87e2aa88d02,unsplash-expanded-search,https://images.unsplash.com/photo-1569257084267-b87e2aa88d02,modern-front-yard-ideas-with-concrete-planters-pin-b-1sp8c.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-concrete-planters-pin-b-1sp8c.jpg,1000,1500
modern-front-yard-ideas-with-concrete-planters-c,modern-front-yard-ideas-with-concrete-planters,Modern Front Yard Ideas With Concrete Planters,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1690675642188-a41d3c72b12b,photo 1690675642188 a41d3c72b12b,unsplash-expanded-search,https://images.unsplash.com/photo-1690675642188-a41d3c72b12b,modern-front-yard-ideas-with-concrete-planters-pin-c-1sf8r.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-concrete-planters-pin-c-1sf8r.jpg,1000,1500
modern-front-yard-ideas-with-floating-steps-a,modern-front-yard-ideas-with-floating-steps,Modern Front Yard Ideas With Floating Steps,approved,yes,,walkway,Walkway or path visible,90,unsplash:photo-1750569449339-6f315db40e98,photo 1750569449339 6f315db40e98,unsplash-search,https://images.unsplash.com/photo-1750569449339-6f315db40e98,modern-front-yard-ideas-with-floating-steps-pin-a-vj76i.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-floating-steps-pin-a-vj76i.jpg,1000,1500
modern-front-yard-ideas-with-floating-steps-b,modern-front-yard-ideas-with-floating-steps,Modern Front Yard Ideas With Floating Steps,approved,yes,,walkway,Walkway or path visible,83,unsplash:photo-1668467480583-a41ee6cf49ee,photo 1668467480583 a41ee6cf49ee,unsplash-expanded-search,https://images.unsplash.com/photo-1668467480583-a41ee6cf49ee,modern-front-yard-ideas-with-floating-steps-pin-b-up8df.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-floating-steps-pin-b-up8df.jpg,1000,1500
modern-front-yard-ideas-with-glass-front-doors-a,modern-front-yard-ideas-with-glass-front-doors,Modern Front Yard Ideas With Glass Front Doors,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1774194908108-e3f637742262,photo 1774194908108 e3f637742262,unsplash-expanded-search,https://images.unsplash.com/photo-1774194908108-e3f637742262,modern-front-yard-ideas-with-glass-front-doors-pin-a-n9iml.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-glass-front-doors-pin-a-n9iml.jpg,1000,1500
modern-front-yard-ideas-with-glass-front-doors-b,modern-front-yard-ideas-with-glass-front-doors,Modern Front Yard Ideas With Glass Front Doors,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1745950145899-e6e7b38ef1e3,photo 1745950145899 e6e7b38ef1e3,unsplash-expanded-search,https://images.unsplash.com/photo-1745950145899-e6e7b38ef1e3,modern-front-yard-ideas-with-glass-front-doors-pin-b-nji8a.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-glass-front-doors-pin-b-nji8a.jpg,1000,1500
modern-front-yard-ideas-with-glass-front-doors-c,modern-front-yard-ideas-with-glass-front-doors,Modern Front Yard Ideas With Glass Front Doors,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1600611931740-fae3488e947c,photo 1600611931740 fae3488e947c,unsplash-expanded-search,https://images.unsplash.com/photo-1600611931740-fae3488e947c,modern-front-yard-ideas-with-glass-front-doors-pin-c-nthtz.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-glass-front-doors-pin-c-nthtz.jpg,1000,1500
modern-front-yard-ideas-with-linear-planting-beds-a,modern-front-yard-ideas-with-linear-planting-beds,Modern Front Yard Ideas With Linear Planting Beds,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1650794283581-a4a1cad0b1fb,photo 1650794283581 a4a1cad0b1fb,unsplash-expanded-search,https://images.unsplash.com/photo-1650794283581-a4a1cad0b1fb,modern-front-yard-ideas-with-linear-planting-beds-pin-a-1bwll.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-linear-planting-beds-pin-a-1bwll.jpg,1000,1500
modern-front-yard-ideas-with-linear-planting-beds-b,modern-front-yard-ideas-with-linear-planting-beds,Modern Front Yard Ideas With Linear Planting Beds,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1698588561942-196d874d140a,photo 1698588561942 196d874d140a,unsplash-expanded-search,https://images.unsplash.com/photo-1698588561942-196d874d140a,modern-front-yard-ideas-with-linear-planting-beds-pin-b-1c6l7.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-linear-planting-beds-pin-b-1c6l7.jpg,1000,1500
modern-front-yard-ideas-with-linear-planting-beds-c,modern-front-yard-ideas-with-linear-planting-beds,Modern Front Yard Ideas With Linear Planting Beds,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1556275088-691f5c2b8052,photo 1556275088 691f5c2b8052,unsplash-expanded-search,https://images.unsplash.com/photo-1556275088-691f5c2b8052,modern-front-yard-ideas-with-linear-planting-beds-pin-c-1cgks.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-linear-planting-beds-pin-c-1cgks.jpg,1000,1500
modern-front-yard-ideas-with-matte-black-planters-a,modern-front-yard-ideas-with-matte-black-planters,Modern Front Yard Ideas With Matte Black Planters,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1708624064754-fb0068f438f8,photo 1708624064754 fb0068f438f8,unsplash-expanded-search,https://images.unsplash.com/photo-1708624064754-fb0068f438f8,modern-front-yard-ideas-with-matte-black-planters-pin-a-cybtk.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-matte-black-planters-pin-a-cybtk.jpg,1000,1500
modern-front-yard-ideas-with-matte-black-planters-b,modern-front-yard-ideas-with-matte-black-planters,Modern Front Yard Ideas With Matte Black Planters,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1652472076695-424e6674792d,photo 1652472076695 424e6674792d,unsplash-expanded-search,https://images.unsplash.com/photo-1652472076695-424e6674792d,modern-front-yard-ideas-with-matte-black-planters-pin-b-dsamn.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-matte-black-planters-pin-b-dsamn.jpg,1000,1500
modern-front-yard-ideas-with-matte-black-planters-c,modern-front-yard-ideas-with-matte-black-planters,Modern Front Yard Ideas With Matte Black Planters,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1688571189804-c62afed28417,photo 1688571189804 c62afed28417,unsplash-expanded-search,https://images.unsplash.com/photo-1688571189804-c62afed28417,modern-front-yard-ideas-with-matte-black-planters-pin-c-dib0y.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-matte-black-planters-pin-c-dib0y.jpg,1000,1500
modern-front-yard-ideas-with-porcelain-pavers-a,modern-front-yard-ideas-with-porcelain-pavers,Modern Front Yard Ideas With Porcelain Pavers,approved,yes,,walkway,Walkway or path visible,83,unsplash:photo-1716289429384-adfba7b377ae,photo 1716289429384 adfba7b377ae,unsplash-expanded-search,https://images.unsplash.com/photo-1716289429384-adfba7b377ae,modern-front-yard-ideas-with-porcelain-pavers-pin-a-1yxh2.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-porcelain-pavers-pin-a-1yxh2.jpg,1000,1500
modern-front-yard-ideas-with-porcelain-pavers-b,modern-front-yard-ideas-with-porcelain-pavers,Modern Front Yard Ideas With Porcelain Pavers,approved,yes,,walkway,Walkway or path visible,83,unsplash:photo-1644181108067-d6c6e155ad7e,photo 1644181108067 d6c6e155ad7e,unsplash-expanded-search,https://images.unsplash.com/photo-1644181108067-d6c6e155ad7e,modern-front-yard-ideas-with-porcelain-pavers-pin-b-qbtqp.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-porcelain-pavers-pin-b-qbtqp.jpg,1000,1500
modern-front-yard-ideas-with-sculptural-trees-a,modern-front-yard-ideas-with-sculptural-trees,Modern Front Yard Ideas With Sculptural Trees,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1712264178682-ea861c8464b7,photo 1712264178682 ea861c8464b7,unsplash-expanded-search,https://images.unsplash.com/photo-1712264178682-ea861c8464b7,modern-front-yard-ideas-with-sculptural-trees-pin-a-155ng.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-sculptural-trees-pin-a-155ng.jpg,1000,1500
modern-front-yard-ideas-with-sculptural-trees-b,modern-front-yard-ideas-with-sculptural-trees,Modern Front Yard Ideas With Sculptural Trees,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1733345570153-ebb17dbbbb19,photo 1733345570153 ebb17dbbbb19,unsplash-expanded-search,https://images.unsplash.com/photo-1733345570153-ebb17dbbbb19,modern-front-yard-ideas-with-sculptural-trees-pin-b-15zm9.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-sculptural-trees-pin-b-15zm9.jpg,1000,1500
modern-front-yard-ideas-with-sculptural-trees-c,modern-front-yard-ideas-with-sculptural-trees,Modern Front Yard Ideas With Sculptural Trees,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1629118974555-b92406d16a6f,photo 1629118974555 b92406d16a6f,unsplash-expanded-search,https://images.unsplash.com/photo-1629118974555-b92406d16a6f,modern-front-yard-ideas-with-sculptural-trees-pin-c-15pmn.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-sculptural-trees-pin-c-15pmn.jpg,1000,1500
modern-front-yard-ideas-with-soft-meadow-grasses-a,modern-front-yard-ideas-with-soft-meadow-grasses,Modern Front Yard Ideas With Soft Meadow Grasses,approved,yes,,ornamental-grass,Ornamental grasses visible,83,unsplash:photo-1588801742410-24deae0f1a2e,photo 1588801742410 24deae0f1a2e,unsplash-expanded-search,https://images.unsplash.com/photo-1588801742410-24deae0f1a2e,modern-front-yard-ideas-with-soft-meadow-grasses-pin-a-1n9c7.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-soft-meadow-grasses-pin-a-1n9c7.jpg,1000,1500
modern-front-yard-ideas-with-soft-meadow-grasses-b,modern-front-yard-ideas-with-soft-meadow-grasses,Modern Front Yard Ideas With Soft Meadow Grasses,approved,yes,,ornamental-grass,Ornamental grasses visible,83,unsplash:photo-1625493775736-de48aa83ced1,photo 1625493775736 de48aa83ced1,unsplash-expanded-search,https://images.unsplash.com/photo-1625493775736-de48aa83ced1,modern-front-yard-ideas-with-soft-meadow-grasses-pin-b-1o3b0.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-soft-meadow-grasses-pin-b-1o3b0.jpg,1000,1500
modern-front-yard-ideas-with-soft-meadow-grasses-c,modern-front-yard-ideas-with-soft-meadow-grasses,Modern Front Yard Ideas With Soft Meadow Grasses,approved,yes,,ornamental-grass,Ornamental grasses visible,83,unsplash:photo-1776266101439-473e44192fea,photo 1776266101439 473e44192fea,unsplash-expanded-search,https://images.unsplash.com/photo-1776266101439-473e44192fea,modern-front-yard-ideas-with-soft-meadow-grasses-pin-c-1ntbf.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-soft-meadow-grasses-pin-c-1ntbf.jpg,1000,1500
modern-front-yard-ideas-with-warm-exterior-lighting-a,modern-front-yard-ideas-with-warm-exterior-lighting,Modern Front Yard Ideas With Warm Exterior Lighting,approved,no,missing_visible_house_exterior,lighting,Outdoor/path lighting visible,82,unsplash:photo-1766328371695-8aaf72f89d3d,photo 1766328371695 8aaf72f89d3d,unsplash-search,https://images.unsplash.com/photo-1766328371695-8aaf72f89d3d,modern-front-yard-ideas-with-warm-exterior-lighting-pin-a-154j3.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-warm-exterior-lighting-pin-a-154j3.jpg,1000,1500
modern-front-yard-ideas-with-white-stone-a,modern-front-yard-ideas-with-white-stone,Modern Front Yard Ideas With White Stone,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",104,unsplash:photo-1766603636774-5f328e0da870,photo 1766603636774 5f328e0da870,unsplash-search,https://images.unsplash.com/photo-1766603636774-5f328e0da870,modern-front-yard-ideas-with-white-stone-pin-a-opecf.jpg,https://frontyardaura.com/pins/modern-front-yard-ideas-with-white-stone-pin-a-opecf.jpg,1000,1500
modern-front-yard-landscaping-clean-curb-appeal-a,modern-front-yard-landscaping-clean-curb-appeal,Modern Front Yard Landscaping Ideas for Clean Curb Appeal,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1684050532687-a54a3b18bfac,photo 1684050532687 a54a3b18bfac,unsplash-expanded-search,https://images.unsplash.com/photo-1684050532687-a54a3b18bfac,modern-front-yard-landscaping-clean-curb-appeal-pin-a-ym46q.jpg,https://frontyardaura.com/pins/modern-front-yard-landscaping-clean-curb-appeal-pin-a-ym46q.jpg,1000,1500
modern-front-yard-landscaping-clean-curb-appeal-b,modern-front-yard-landscaping-clean-curb-appeal,Modern Front Yard Landscaping Ideas for Clean Curb Appeal,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1734852776423-be6347d63f1f,photo 1734852776423 be6347d63f1f,unsplash-expanded-search,https://images.unsplash.com/photo-1734852776423-be6347d63f1f,modern-front-yard-landscaping-clean-curb-appeal-pin-b-zg2zt.jpg,https://frontyardaura.com/pins/modern-front-yard-landscaping-clean-curb-appeal-pin-b-zg2zt.jpg,1000,1500
modern-front-yard-landscaping-clean-curb-appeal-c,modern-front-yard-landscaping-clean-curb-appeal,Modern Front Yard Landscaping Ideas for Clean Curb Appeal,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1600071075057-fc3fb218e6b5,photo 1600071075057 fc3fb218e6b5,unsplash-expanded-search,https://images.unsplash.com/photo-1600071075057-fc3fb218e6b5,modern-front-yard-landscaping-clean-curb-appeal-pin-c-z63e4.jpg,https://frontyardaura.com/pins/modern-front-yard-landscaping-clean-curb-appeal-pin-c-z63e4.jpg,1000,1500
modern-front-yard-lighting-design-ideas-a,modern-front-yard-lighting-design-ideas,Modern Front Yard Lighting Design Ideas,approved,yes,,lighting,Outdoor/path lighting visible,83,unsplash:photo-1777740718818-8fad50a32d48,photo 1777740718818 8fad50a32d48,unsplash-expanded-search,https://images.unsplash.com/photo-1777740718818-8fad50a32d48,modern-front-yard-lighting-design-ideas-pin-a-1il4v.jpg,https://frontyardaura.com/pins/modern-front-yard-lighting-design-ideas-pin-a-1il4v.jpg,1000,1500
modern-front-yard-limestone-paver-ideas-a,modern-front-yard-limestone-paver-ideas,Modern Front Yard Limestone Paver Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1747980521151-917e51f563c6,photo 1747980521151 917e51f563c6,unsplash-expanded-search,https://images.unsplash.com/photo-1747980521151-917e51f563c6,modern-front-yard-limestone-paver-ideas-pin-a-1dvfn.jpg,https://frontyardaura.com/pins/modern-front-yard-limestone-paver-ideas-pin-a-1dvfn.jpg,1000,1500
modern-front-yard-metal-edging-ideas-a,modern-front-yard-metal-edging-ideas,Modern Front Yard Metal Edging Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,104,unsplash:photo-1716319487764-f269292ade72,photo 1716319487764 f269292ade72,unsplash-search,https://images.unsplash.com/photo-1716319487764-f269292ade72,modern-front-yard-metal-edging-ideas-pin-a-q4uqi.jpg,https://frontyardaura.com/pins/modern-front-yard-metal-edging-ideas-pin-a-q4uqi.jpg,1000,1500
modern-front-yard-metal-edging-ideas-b,modern-front-yard-metal-edging-ideas,Modern Front Yard Metal Edging Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1602251223452-e8702057d546,photo 1602251223452 e8702057d546,unsplash-expanded-search,https://images.unsplash.com/photo-1602251223452-e8702057d546,modern-front-yard-metal-edging-ideas-pin-b-puv4t.jpg,https://frontyardaura.com/pins/modern-front-yard-metal-edging-ideas-pin-b-puv4t.jpg,1000,1500
modern-front-yard-metal-edging-ideas-c,modern-front-yard-metal-edging-ideas,Modern Front Yard Metal Edging Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1692555384643-026c8081b45d,photo 1692555384643 026c8081b45d,unsplash-expanded-search,https://images.unsplash.com/photo-1692555384643-026c8081b45d,modern-front-yard-metal-edging-ideas-pin-c-pkvj5.jpg,https://frontyardaura.com/pins/modern-front-yard-metal-edging-ideas-pin-c-pkvj5.jpg,1000,1500
modern-front-yard-ornamental-grass-ideas-a,modern-front-yard-ornamental-grass-ideas,Modern Front Yard Ornamental Grass Ideas,approved,no,missing_visible_house_exterior,lawn,"Lawn, grass, or lawn stripes visible",82,unsplash:photo-1757604565021-817bf0ace97a,photo 1757604565021 817bf0ace97a,unsplash-search,https://images.unsplash.com/photo-1757604565021-817bf0ace97a,modern-front-yard-ornamental-grass-ideas-pin-a-13hnj.jpg,https://frontyardaura.com/pins/modern-front-yard-ornamental-grass-ideas-pin-a-13hnj.jpg,1000,1500
modern-front-yard-ornamental-grass-ideas-b,modern-front-yard-ornamental-grass-ideas,Modern Front Yard Ornamental Grass Ideas,approved,no,missing_visible_house_exterior,lawn,"Lawn, grass, or lawn stripes visible",82,unsplash:photo-1756641878899-b1822b44f869,photo 1756641878899 b1822b44f869,unsplash-search,https://images.unsplash.com/photo-1756641878899-b1822b44f869,modern-front-yard-ornamental-grass-ideas-pin-b-14bmc.jpg,https://frontyardaura.com/pins/modern-front-yard-ornamental-grass-ideas-pin-b-14bmc.jpg,1000,1500
modern-front-yard-ornamental-grass-ideas-c,modern-front-yard-ornamental-grass-ideas,Modern Front Yard Ornamental Grass Ideas,approved,no,missing_visible_house_exterior,lawn,"Lawn, grass, or lawn stripes visible",82,unsplash:photo-1765720303080-3024bda956dc,photo 1765720303080 3024bda956dc,unsplash-search,https://images.unsplash.com/photo-1765720303080-3024bda956dc,modern-front-yard-ornamental-grass-ideas-pin-c-141mq.jpg,https://frontyardaura.com/pins/modern-front-yard-ornamental-grass-ideas-pin-c-141mq.jpg,1000,1500
modern-front-yard-paver-ideas-a,modern-front-yard-paver-ideas,Modern Front Yard Paver Ideas,approved,no,missing_visible_house_exterior; missing_landscaping_element,walkway,Walkway or path visible,82,unsplash:photo-1779176954620-f17b95677bb7,photo 1779176954620 f17b95677bb7,unsplash-search,https://images.unsplash.com/photo-1779176954620-f17b95677bb7,modern-front-yard-paver-ideas-pin-a-vtqf2.jpg,https://frontyardaura.com/pins/modern-front-yard-paver-ideas-pin-a-vtqf2.jpg,1000,1500
modern-front-yard-paver-ideas-b,modern-front-yard-paver-ideas,Modern Front Yard Paver Ideas,approved,no,missing_visible_house_exterior; missing_landscaping_element,walkway,Walkway or path visible,82,unsplash:photo-1777451650918-6725280df1b1,photo 1777451650918 6725280df1b1,unsplash-search,https://images.unsplash.com/photo-1777451650918-6725280df1b1,modern-front-yard-paver-ideas-pin-b-vjqtd.jpg,https://frontyardaura.com/pins/modern-front-yard-paver-ideas-pin-b-vjqtd.jpg,1000,1500
modern-front-yard-paver-ideas-c,modern-front-yard-paver-ideas,Modern Front Yard Paver Ideas,approved,no,missing_visible_house_exterior,walkway,Walkway or path visible,82,unsplash:photo-1759583884895-06e8cbfd4c2c,photo 1759583884895 06e8cbfd4c2c,unsplash-search,https://images.unsplash.com/photo-1759583884895-06e8cbfd4c2c,modern-front-yard-paver-ideas-pin-c-v9r7o.jpg,https://frontyardaura.com/pins/modern-front-yard-paver-ideas-pin-c-v9r7o.jpg,1000,1500
modern-front-yard-planter-box-ideas-a,modern-front-yard-planter-box-ideas,Modern Front Yard Planter Box Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1758347262512-766bb9302e5a,photo 1758347262512 766bb9302e5a,unsplash-expanded-search,https://images.unsplash.com/photo-1758347262512-766bb9302e5a,modern-front-yard-planter-box-ideas-pin-a-tw44g.jpg,https://frontyardaura.com/pins/modern-front-yard-planter-box-ideas-pin-a-tw44g.jpg,1000,1500
modern-front-yard-planter-box-ideas-b,modern-front-yard-planter-box-ideas,Modern Front Yard Planter Box Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1769027017522-eec5df6ce629,photo 1769027017522 eec5df6ce629,unsplash-expanded-search,https://images.unsplash.com/photo-1769027017522-eec5df6ce629,modern-front-yard-planter-box-ideas-pin-b-uq2xj.jpg,https://frontyardaura.com/pins/modern-front-yard-planter-box-ideas-pin-b-uq2xj.jpg,1000,1500
