image_id,article_slug,pin_variant,pin_type,pin_id,source_signature,article_title,exact_prompt,priority
manual-b02-077-budget-front-yard-planter-and-container-ideas-a,budget-front-yard-planter-and-container-ideas,A,A,budget-front-yard-planter-and-container-ideas-a,manual-batch-02:budget-front-yard-planter-and-container-ideas-a,Budget Front Yard Planter and Container Ideas,"Create one realistic professional photography image for the exact article title: ""Budget Front Yard Planter and Container Ideas"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Budget Front Yard Planter and Container Ideas"" immediately, not a generic yard. Required visual element: clearly visible front porch planters or container plantings. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, diagonal walkway-led composition, visible facade context, polished but lived-in yard. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for budget-front-yard-planter-and-container-ideas-a only, with source_signature manual-batch-02:budget-front-yard-planter-and-container-ideas-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",77
manual-b02-078-budget-front-yard-plants-that-look-expensive-a,budget-front-yard-plants-that-look-expensive,A,A,budget-front-yard-plants-that-look-expensive-a,manual-batch-02:budget-front-yard-plants-that-look-expensive-a,Budget Front Yard Plants That Look Expensive,"Create one realistic professional photography image for the exact article title: ""Budget Front Yard Plants That Look Expensive"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Budget Front Yard Plants That Look Expensive"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, front-corner perspective, layered planting depth, realistic American neighborhood feel. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for budget-front-yard-plants-that-look-expensive-a only, with source_signature manual-batch-02:budget-front-yard-plants-that-look-expensive-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",78
manual-b02-079-budget-front-yard-porch-planter-ideas-a,budget-front-yard-porch-planter-ideas,A,A,budget-front-yard-porch-planter-ideas-a,manual-batch-02:budget-front-yard-porch-planter-ideas-a,Budget Front Yard Porch Planter Ideas,"Create one realistic professional photography image for the exact article title: ""Budget Front Yard Porch Planter Ideas"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Budget Front Yard Porch Planter Ideas"" immediately, not a generic yard. Required visual element: clearly visible front porch planters or container plantings. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, clean editorial framing, true-to-life plant scale, no staged showroom look. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for budget-front-yard-porch-planter-ideas-a only, with source_signature manual-batch-02:budget-front-yard-porch-planter-ideas-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",79
manual-b02-080-budget-front-yard-starter-landscaping-plan-a,budget-front-yard-starter-landscaping-plan,A,A,budget-front-yard-starter-landscaping-plan-a,manual-batch-02:budget-front-yard-starter-landscaping-plan-a,Budget Front Yard Starter Landscaping Plan,"Create one realistic professional photography image for the exact article title: ""Budget Front Yard Starter Landscaping Plan"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Budget Front Yard Starter Landscaping Plan"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, natural daylight with sharp detail, practical curb appeal, real materials and plants. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for budget-front-yard-starter-landscaping-plan-a only, with source_signature manual-batch-02:budget-front-yard-starter-landscaping-plan-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",80
manual-b02-081-cheap-front-yard-curb-appeal-weekend-projects-a,cheap-front-yard-curb-appeal-weekend-projects,A,A,cheap-front-yard-curb-appeal-weekend-projects-a,manual-batch-02:cheap-front-yard-curb-appeal-weekend-projects-a,Cheap Front Yard Curb Appeal Weekend Projects,"Create one realistic professional photography image for the exact article title: ""Cheap Front Yard Curb Appeal Weekend Projects"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Cheap Front Yard Curb Appeal Weekend Projects"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, morning side light, crisp mulch and plant texture, natural color, editorial depth. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for cheap-front-yard-curb-appeal-weekend-projects-a only, with source_signature manual-batch-02:cheap-front-yard-curb-appeal-weekend-projects-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",81
manual-b02-082-cheap-front-yard-rock-landscaping-ideas-a,cheap-front-yard-rock-landscaping-ideas,A,A,cheap-front-yard-rock-landscaping-ideas-a,manual-batch-02:cheap-front-yard-rock-landscaping-ideas-a,Cheap Front Yard Rock Landscaping Ideas,"Create one realistic professional photography image for the exact article title: ""Cheap Front Yard Rock Landscaping Ideas"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Cheap Front Yard Rock Landscaping Ideas"" immediately, not a generic yard. Required visual element: clearly visible rocks, boulders, stone, or gravel landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, soft late-afternoon light, clean path lines, layered shrubs, realistic curb appeal. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for cheap-front-yard-rock-landscaping-ideas-a only, with source_signature manual-batch-02:cheap-front-yard-rock-landscaping-ideas-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",82
manual-b02-083-curb-appeal-landscaping-for-gray-houses-a,curb-appeal-landscaping-for-gray-houses,A,A,curb-appeal-landscaping-for-gray-houses-a,manual-batch-02:curb-appeal-landscaping-for-gray-houses-a,Curb Appeal Landscaping for Gray Houses,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping for Gray Houses"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping for Gray Houses"" immediately, not a generic yard. Required visual element: a clearly visible gray or charcoal USA home exterior with front yard landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, bright overcast daylight, balanced shadows, detailed soil and stone texture. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-for-gray-houses-a only, with source_signature manual-batch-02:curb-appeal-landscaping-for-gray-houses-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",83
manual-b02-084-curb-appeal-landscaping-for-tan-houses-a,curb-appeal-landscaping-for-tan-houses,A,A,curb-appeal-landscaping-for-tan-houses-a,manual-batch-02:curb-appeal-landscaping-for-tan-houses-a,Curb Appeal Landscaping for Tan Houses,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping for Tan Houses"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping for Tan Houses"" immediately, not a generic yard. Required visual element: a clearly visible tan USA home exterior with front yard landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, street-level DSLR framing, natural lens perspective, clear foreground landscaping. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-for-tan-houses-a only, with source_signature manual-batch-02:curb-appeal-landscaping-for-tan-houses-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",84
manual-b02-085-curb-appeal-landscaping-for-white-farmhouses-a,curb-appeal-landscaping-for-white-farmhouses,A,A,curb-appeal-landscaping-for-white-farmhouses-a,manual-batch-02:curb-appeal-landscaping-for-white-farmhouses-a,Curb Appeal Landscaping for White Farmhouses,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping for White Farmhouses"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping for White Farmhouses"" immediately, not a generic yard. Required visual element: a clearly visible white farmhouse exterior with front yard landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, slightly elevated porch-facing angle, tidy edges, believable suburban scale. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-for-white-farmhouses-a only, with source_signature manual-batch-02:curb-appeal-landscaping-for-white-farmhouses-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",85
manual-b02-086-curb-appeal-landscaping-with-clean-lawn-stripes-a,curb-appeal-landscaping-with-clean-lawn-stripes,A,A,curb-appeal-landscaping-with-clean-lawn-stripes-a,manual-batch-02:curb-appeal-landscaping-with-clean-lawn-stripes-a,Curb Appeal Landscaping With Clean Lawn Stripes,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Clean Lawn Stripes"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Clean Lawn Stripes"" immediately, not a generic yard. Required visual element: a clearly visible clean front lawn or lawn stripes with front yard landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, low garden-bed viewpoint, strong foreground material texture, natural planting rhythm. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-clean-lawn-stripes-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-clean-lawn-stripes-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",86
manual-b02-087-curb-appeal-landscaping-with-driveway-entry-pillars-a,curb-appeal-landscaping-with-driveway-entry-pillars,A,A,curb-appeal-landscaping-with-driveway-entry-pillars-a,manual-batch-02:curb-appeal-landscaping-with-driveway-entry-pillars-a,Curb Appeal Landscaping With Driveway Entry Pillars,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Driveway Entry Pillars"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Driveway Entry Pillars"" immediately, not a generic yard. Required visual element: clearly visible driveway edge landscaping in the front yard. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, diagonal walkway-led composition, visible facade context, polished but lived-in yard. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-driveway-entry-pillars-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-driveway-entry-pillars-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",87
manual-b02-088-curb-appeal-landscaping-with-front-yard-berms-a,curb-appeal-landscaping-with-front-yard-berms,A,A,curb-appeal-landscaping-with-front-yard-berms-a,manual-batch-02:curb-appeal-landscaping-with-front-yard-berms-a,Curb Appeal Landscaping With Front Yard Berms,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Front Yard Berms"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Front Yard Berms"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, front-corner perspective, layered planting depth, realistic American neighborhood feel. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-front-yard-berms-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-front-yard-berms-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",88
manual-b02-089-curb-appeal-landscaping-with-front-yard-trees-a,curb-appeal-landscaping-with-front-yard-trees,A,A,curb-appeal-landscaping-with-front-yard-trees-a,manual-batch-02:curb-appeal-landscaping-with-front-yard-trees-a,Curb Appeal Landscaping With Front Yard Trees,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Front Yard Trees"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Front Yard Trees"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, clean editorial framing, true-to-life plant scale, no staged showroom look. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-front-yard-trees-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-front-yard-trees-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",89
manual-b02-090-curb-appeal-landscaping-with-layered-porch-planters-a,curb-appeal-landscaping-with-layered-porch-planters,A,A,curb-appeal-landscaping-with-layered-porch-planters-a,manual-batch-02:curb-appeal-landscaping-with-layered-porch-planters-a,Curb Appeal Landscaping With Layered Porch Planters,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Layered Porch Planters"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Layered Porch Planters"" immediately, not a generic yard. Required visual element: clearly visible front porch planters or container plantings. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, natural daylight with sharp detail, practical curb appeal, real materials and plants. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-layered-porch-planters-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-layered-porch-planters-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",90
manual-b02-091-curb-appeal-landscaping-with-mailbox-flower-beds-a,curb-appeal-landscaping-with-mailbox-flower-beds,A,A,curb-appeal-landscaping-with-mailbox-flower-beds-a,manual-batch-02:curb-appeal-landscaping-with-mailbox-flower-beds-a,Curb Appeal Landscaping With Mailbox Flower Beds,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Mailbox Flower Beds"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Mailbox Flower Beds"" immediately, not a generic yard. Required visual element: a clearly visible mailbox with a planted mailbox flower bed. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, morning side light, crisp mulch and plant texture, natural color, editorial depth. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-mailbox-flower-beds-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-mailbox-flower-beds-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",91
manual-b02-092-curb-appeal-landscaping-with-outdoor-lighting-a,curb-appeal-landscaping-with-outdoor-lighting,A,A,curb-appeal-landscaping-with-outdoor-lighting-a,manual-batch-02:curb-appeal-landscaping-with-outdoor-lighting-a,Curb Appeal Landscaping With Outdoor Lighting,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Outdoor Lighting"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Outdoor Lighting"" immediately, not a generic yard. Required visual element: clearly visible outdoor path lighting or warm front yard landscape lighting. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, soft late-afternoon light, clean path lines, layered shrubs, realistic curb appeal. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-outdoor-lighting-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-outdoor-lighting-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",92
manual-b02-093-curb-appeal-landscaping-with-stone-pillars-a,curb-appeal-landscaping-with-stone-pillars,A,A,curb-appeal-landscaping-with-stone-pillars-a,manual-batch-02:curb-appeal-landscaping-with-stone-pillars-a,Curb Appeal Landscaping With Stone Pillars,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Stone Pillars"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Stone Pillars"" immediately, not a generic yard. Required visual element: clearly visible rocks, boulders, stone, or gravel landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, bright overcast daylight, balanced shadows, detailed soil and stone texture. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-stone-pillars-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-stone-pillars-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",93
manual-b02-094-curb-appeal-landscaping-with-symmetrical-planters-a,curb-appeal-landscaping-with-symmetrical-planters,A,A,curb-appeal-landscaping-with-symmetrical-planters-a,manual-batch-02:curb-appeal-landscaping-with-symmetrical-planters-a,Curb Appeal Landscaping With Symmetrical Planters,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Symmetrical Planters"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Symmetrical Planters"" immediately, not a generic yard. Required visual element: clearly visible front porch planters or container plantings. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, street-level DSLR framing, natural lens perspective, clear foreground landscaping. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-symmetrical-planters-a only, with source_signature manual-batch-02:curb-appeal-landscaping-with-symmetrical-planters-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",94
manual-b02-095-curved-front-walkway-landscaping-ideas-a,curved-front-walkway-landscaping-ideas,A,A,curved-front-walkway-landscaping-ideas-a,manual-batch-02:curved-front-walkway-landscaping-ideas-a,Curved Front Walkway Landscaping Ideas,"Create one realistic professional photography image for the exact article title: ""Curved Front Walkway Landscaping Ideas"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Curved Front Walkway Landscaping Ideas"" immediately, not a generic yard. Required visual element: a clearly visible front walkway or entry path. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, slightly elevated porch-facing angle, tidy edges, believable suburban scale. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curved-front-walkway-landscaping-ideas-a only, with source_signature manual-batch-02:curved-front-walkway-landscaping-ideas-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",95
