image_id,article_slug,category,pin_variant,pin_type,pin_id,source_signature,article_title,required_visual_element,exact_prompt,priority
manual-b04-011-front-yard-before-and-after-makeover-ideas-c,front-yard-before-and-after-makeover-ideas,Curb Appeal Landscaping Ideas,C,C,front-yard-before-and-after-makeover-ideas-c,manual-batch-04:front-yard-before-and-after-makeover-ideas-c,Front Yard Before and After Makeover Ideas,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Front Yard Before and After Makeover Ideas"". Article slug: front-yard-before-and-after-makeover-ideas. Category: Curb Appeal Landscaping Ideas. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, low garden-bed perspective, tactile mulch and planting detail, polished but realistic yard. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-before-and-after-makeover-ideas-c only, with source_signature manual-batch-04:front-yard-before-and-after-makeover-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",11
manual-b04-012-front-yard-boulder-landscaping-ideas-c,front-yard-boulder-landscaping-ideas,Front Yard Landscaping With Rocks,C,C,front-yard-boulder-landscaping-ideas-c,manual-batch-04:front-yard-boulder-landscaping-ideas-c,Front Yard Boulder Landscaping Ideas,"clearly visible rock, boulder, stone, or gravel landscaping in the front yard","Create one realistic professional photography image for the exact article title: ""Front Yard Boulder Landscaping Ideas"". Article slug: front-yard-boulder-landscaping-ideas. Category: Front Yard Landscaping With Rocks. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: clearly visible rock, boulder, stone, or gravel landscaping in the front yard. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, balanced architectural-garden framing, landscaping stronger than the house, clear negative space. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-boulder-landscaping-ideas-c only, with source_signature manual-batch-04:front-yard-boulder-landscaping-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",12
manual-b04-013-front-yard-boxwood-and-flower-bed-ideas-c,front-yard-boxwood-and-flower-bed-ideas,Front Yard Flower Bed Ideas,C,C,front-yard-boxwood-and-flower-bed-ideas-c,manual-batch-04:front-yard-boxwood-and-flower-bed-ideas-c,Front Yard Boxwood and Flower Bed Ideas,clearly visible front yard flower beds with real flowers,"Create one realistic professional photography image for the exact article title: ""Front Yard Boxwood and Flower Bed Ideas"". Article slug: front-yard-boxwood-and-flower-bed-ideas. Category: Front Yard Flower Bed Ideas. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: clearly visible front yard flower beds with real flowers. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, natural morning side light, real plant scale, crisp mulch texture, clean editorial depth. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-boxwood-and-flower-bed-ideas-c only, with source_signature manual-batch-04:front-yard-boxwood-and-flower-bed-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",13
manual-b04-014-front-yard-budget-makeover-plan-c,front-yard-budget-makeover-plan,Front Yard Landscaping On A Budget,C,C,front-yard-budget-makeover-plan-c,manual-batch-04:front-yard-budget-makeover-plan-c,A Simple Front Yard Budget Makeover Plan,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""A Simple Front Yard Budget Makeover Plan"". Article slug: front-yard-budget-makeover-plan. Category: Front Yard Landscaping On A Budget. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, soft bright overcast daylight, realistic stone and soil texture, practical curb appeal. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-budget-makeover-plan-c only, with source_signature manual-batch-04:front-yard-budget-makeover-plan-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",14
manual-b04-015-front-yard-circular-driveway-landscaping-ideas-c,front-yard-circular-driveway-landscaping-ideas,Curb Appeal Landscaping Ideas,C,C,front-yard-circular-driveway-landscaping-ideas-c,manual-batch-04:front-yard-circular-driveway-landscaping-ideas-c,Front Yard Circular Driveway Landscaping Ideas,driveway or driveway edge visible,"Create one realistic professional photography image for the exact article title: ""Front Yard Circular Driveway Landscaping Ideas"". Article slug: front-yard-circular-driveway-landscaping-ideas. Category: Curb Appeal Landscaping Ideas. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: driveway or driveway edge visible. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, street-level DSLR framing, layered shrubs, clean walkway movement, believable suburban setting. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-circular-driveway-landscaping-ideas-c only, with source_signature manual-batch-04:front-yard-circular-driveway-landscaping-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",15
manual-b04-016-front-yard-cottage-curb-appeal-ideas-c,front-yard-cottage-curb-appeal-ideas,Curb Appeal Landscaping Ideas,C,C,front-yard-cottage-curb-appeal-ideas-c,manual-batch-04:front-yard-cottage-curb-appeal-ideas-c,Front Yard Cottage Curb Appeal Ideas,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Front Yard Cottage Curb Appeal Ideas"". Article slug: front-yard-cottage-curb-appeal-ideas. Category: Curb Appeal Landscaping Ideas. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, front-corner composition, strong foreground landscaping, visible facade context, natural color. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-cottage-curb-appeal-ideas-c only, with source_signature manual-batch-04:front-yard-cottage-curb-appeal-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",16
manual-b04-017-front-yard-cottage-flower-bed-ideas-c,front-yard-cottage-flower-bed-ideas,Front Yard Flower Bed Ideas,C,C,front-yard-cottage-flower-bed-ideas-c,manual-batch-04:front-yard-cottage-flower-bed-ideas-c,Front Yard Cottage Flower Bed Ideas,clearly visible front yard flower beds with real flowers,"Create one realistic professional photography image for the exact article title: ""Front Yard Cottage Flower Bed Ideas"". Article slug: front-yard-cottage-flower-bed-ideas. Category: Front Yard Flower Bed Ideas. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: clearly visible front yard flower beds with real flowers. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, low garden-bed perspective, tactile mulch and planting detail, polished but realistic yard. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-cottage-flower-bed-ideas-c only, with source_signature manual-batch-04:front-yard-cottage-flower-bed-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",17
manual-b04-018-front-yard-craftsman-house-landscaping-ideas-c,front-yard-craftsman-house-landscaping-ideas,Curb Appeal Landscaping Ideas,C,C,front-yard-craftsman-house-landscaping-ideas-c,manual-batch-04:front-yard-craftsman-house-landscaping-ideas-c,Craftsman House Front Yard Landscaping Ideas,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Craftsman House Front Yard Landscaping Ideas"". Article slug: front-yard-craftsman-house-landscaping-ideas. Category: Curb Appeal Landscaping Ideas. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, balanced architectural-garden framing, landscaping stronger than the house, clear negative space. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-craftsman-house-landscaping-ideas-c only, with source_signature manual-batch-04:front-yard-craftsman-house-landscaping-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",18
manual-b04-019-front-yard-crushed-granite-landscaping-ideas-c,front-yard-crushed-granite-landscaping-ideas,Front Yard Landscaping With Rocks,C,C,front-yard-crushed-granite-landscaping-ideas-c,manual-batch-04:front-yard-crushed-granite-landscaping-ideas-c,Front Yard Crushed Granite Landscaping Ideas,"clearly visible rock, boulder, stone, or gravel landscaping in the front yard","Create one realistic professional photography image for the exact article title: ""Front Yard Crushed Granite Landscaping Ideas"". Article slug: front-yard-crushed-granite-landscaping-ideas. Category: Front Yard Landscaping With Rocks. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: clearly visible rock, boulder, stone, or gravel landscaping in the front yard. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, natural morning side light, real plant scale, crisp mulch texture, clean editorial depth. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-crushed-granite-landscaping-ideas-c only, with source_signature manual-batch-04:front-yard-crushed-granite-landscaping-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",19
manual-b04-020-front-yard-desert-landscaping-ideas-c,front-yard-desert-landscaping-ideas,Front Yard Landscaping With Rocks,C,C,front-yard-desert-landscaping-ideas-c,manual-batch-04:front-yard-desert-landscaping-ideas-c,Front Yard Desert Landscaping Ideas,"clearly visible rock, boulder, stone, or gravel landscaping in the front yard","Create one realistic professional photography image for the exact article title: ""Front Yard Desert Landscaping Ideas"". Article slug: front-yard-desert-landscaping-ideas. Category: Front Yard Landscaping With Rocks. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: clearly visible rock, boulder, stone, or gravel landscaping in the front yard. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, soft bright overcast daylight, realistic stone and soil texture, practical curb appeal. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-desert-landscaping-ideas-c only, with source_signature manual-batch-04:front-yard-desert-landscaping-ideas-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",20
manual-b04-021-front-yard-diy-edging-ideas-on-a-budget-c,front-yard-diy-edging-ideas-on-a-budget,Front Yard Landscaping On A Budget,C,C,front-yard-diy-edging-ideas-on-a-budget-c,manual-batch-04:front-yard-diy-edging-ideas-on-a-budget-c,DIY Front Yard Edging Ideas on a Budget,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""DIY Front Yard Edging Ideas on a Budget"". Article slug: front-yard-diy-edging-ideas-on-a-budget. Category: Front Yard Landscaping On A Budget. Pin type C. Pin variant C: three-quarter entry-angle view from the walkway or driveway edge, with depth through the USA suburban front yard and a fresh composition distinct from hero and detail views. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, street-level DSLR framing, layered shrubs, clean walkway movement, believable suburban setting. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for front-yard-diy-edging-ideas-on-a-budget-c only, with source_signature manual-batch-04:front-yard-diy-edging-ideas-on-a-budget-c; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",21
